4,9,2010,241.43,241.89,241.79,11935100
4,12,2010,242.20,243.07,242.29,11893800
4,13,2010,241.86,242.80,242.43,10936100
4,14,2010,245.28,245.81,245.69,14431300
4,15,2010,245.78,249.03,248.92,13456600
4,16,2010,248.57,251.14,247.40,26805200
4,19,2010,247.03,247.89,247.07,20247300
4,20,2010,248.54,249.25,244.59,26368800
4,21,2010,258.80,260.25,259.22,35085400
4,22,2010,258.24,266.75,266.47,28336600
4,23,2010,267.99,272.18,270.83,28462700
4,26,2010,271.88,272.46,269.50,17109600
4,27,2010,267.27,267.84,262.04,25333700
4,28,2010,263.25,264.00,261.60,27085800
4,29,2010,263.02,270.00,268.64,19958600
4,30,2010,269.31,270.57,261.09,19373700
5,3,2010,263.84,267.88,266.35,16226500
5,4,2010,262.89,263.29,258.68,25850700
5,5,2010,253.03,258.14,255.99,31539400
5,6,2010,253.83,258.25,246.25,45923600
5,7,2010,243.71,246.57,235.86,59857800
5,10,2010,250.25,254.65,253.99,35153800
5,11,2010,251.84,259.89,256.52,30318100
5,12,2010,259.24,263.13,262.09,23370700
5,13,2010,263.22,265.00,258.36,21418300
5,14,2010,255.16,256.48,253.82,27120100
5,17,2010,254.70,256.18,254.22,27244100
5,18,2010,256.98,258.55,252.36,27952800
5,19,2010,249.50,252.92,248.34,36633100
5,20,2010,241.88,243.85,237.76,45818400
5,21,2010,232.82,244.50,242.32,43710400
5,24,2010,247.28,250.90,246.76,26937100
5,25,2010,239.35,246.76,245.22,37428800
5,26,2010,250.08,252.13,244.11,30380500
5,27,2010,250.60,253.89,253.35,23795800
5,28,2010,259.39,259.40,256.88,29129100
6,1,2010,259.69,265.94,260.83,31302600
6,2,2010,264.54,264.80,263.95,24591000
6,3,2010,265.18,265.55,263.12,23218100
6,4,2010,258.21,261.90,255.96,27082300
6,7,2010,258.29,259.15,250.94,31676500
6,8,2010,253.24,253.80,249.33,35741800
6,9,2010,251.47,251.90,243.20,30522500
6,10,2010,244.84,250.98,250.51,27727000
6,11,2010,248.23,253.86,253.51,19491400
6,14,2010,255.96,259.15,254.28,21534300
6,15,2010,255.64,259.85,259.69,20895500
6,16,2010,261.10,267.75,267.25,27988500
6,17,2010,270.60,272.90,271.87,31173400
6,18,2010,272.25,275.00,274.07,28022200
6,21,2010,277.69,279.01,270.17,27731800
6,22,2010,272.16,275.97,273.85,25616500
6,23,2010,274.58,274.66,270.97,27444900
6,24,2010,271.00,273.20,269.00,25509900
6,25,2010,270.06,270.27,266.70,19640800
6,28,2010,266.93,269.75,268.30,20891000
6,29,2010,264.12,264.39,256.17,40476600
6,30,2010,256.71,257.97,251.53,26409000
7,1,2010,254.30,254.80,248.48,36532000
7,2,2010,250.49,250.93,246.94,24780100
7,6,2010,251.00,252.80,248.63,21972700
7,7,2010,250.49,258.77,258.67,23377000
7,8,2010,262.48,262.90,258.09,26362300
7,9,2010,256.89,259.90,259.62,15475800
7,12,2010,258.53,261.85,257.29,20102800
7,13,2010,256.32,256.40,251.80,42533000
7,14,2010,249.38,255.80,252.73,29001700
7,15,2010,248.23,256.97,251.45,29459500
7,16,2010,253.18,254.97,249.90,37137800
7,19,2010,249.88,249.88,245.58,36588500
7,20,2010,242.90,252.90,251.89,38391100
7,21,2010,265.09,265.15,254.24,42345400
7,22,2010,257.68,260.00,259.02,23047100
7,23,2010,257.09,260.38,259.94,19049600
7,26,2010,260.00,260.10,259.28,15019700
7,27,2010,260.87,264.80,264.08,20884700
7,28,2010,263.67,265.99,260.96,18570900
7,29,2010,260.71,262.65,258.11,22993100
7,30,2010,255.89,259.70,257.25,16007500
8,2,2010,260.44,262.59,261.85,15287700
8,3,2010,261.01,263.26,261.93,14916200
8,4,2010,262.84,264.28,262.98,15013400
8,5,2010,261.73,263.18,261.70,10324900
8,6,2010,259.78,261.49,260.09,15889200
8,9,2010,261.48,262.15,261.75,10826000
8,10,2010,259.85,260.45,259.41,16140000
8,11,2010,255.40,255.69,250.19,22144800
8,12,2010,246.69,253.10,251.79,19104300
8,13,2010,251.65,251.88,249.10,12673900
8,16,2010,247.58,250.01,247.64,11372500
8,17,2010,250.08,254.63,251.97,15094300
8,18,2010,252.36,254.67,253.07,12132000
8,19,2010,252.84,253.48,249.88,15239500
8,20,2010,249.39,253.92,249.64,13722500
8,23,2010,251.79,252.00,245.80,14787200
8,24,2010,242.67,243.00,239.93,21520200
8,25,2010,238.04,243.99,242.89,21316700
8,26,2010,245.45,245.75,240.28,16660900
8,27,2010,241.75,242.61,241.62,19585400
8,30,2010,240.76,245.75,242.50,13688900
8,31,2010,241.85,244.56,243.10,15028100
9,1,2010,247.47,251.46,250.33,24894200
9,2,2010,251.26,252.17,252.17,14836700
9,3,2010,255.09,258.78,258.77,18599600
9,7,2010,256.64,259.53,257.81,12234200
9,8,2010,259.78,264.39,262.92,18805400
9,9,2010,265.04,266.52,263.07,15663400
9,10,2010,263.19,264.50,263.41,13840800
9,13,2010,265.82,268.28,267.04,13885000
9,14,2010,266.21,269.17,268.06,14576800
9,15,2010,268.17,270.38,270.22,15334600
9,16,2010,270.24,276.67,276.57,23289400
9,17,2010,277.69,277.96,275.37,22659900
9,20,2010,276.08,283.78,283.23,23524200
9,21,2010,283.86,287.35,283.77,23859800
9,22,2010,282.71,287.98,287.75,20903200
9,23,2010,286.33,292.76,288.92,28075600
9,24,2010,292.10,293.53,292.32,23196000
9,27,2010,293.98,294.73,291.16,17244100
9,28,2010,291.77,291.77,286.86,36965800
9,29,2010,287.23,289.81,287.37,16773000
9,30,2010,289.00,290.00,283.75,24049700
10,1,2010,286.15,286.58,282.52,16005100
10,4,2010,281.60,282.90,278.64,15546500
10,5,2010,282.00,289.45,288.94,17927400
10,6,2010,289.59,291.99,289.19,23959600
10,7,2010,290.34,290.48,289.22,14585700
10,8,2010,291.71,294.50,294.07,23514400
10,11,2010,294.74,297.24,295.36,15276900
10,12,2010,295.41,299.50,298.54,19948000
10,13,2010,300.20,301.96,300.14,22503300
10,14,2010,301.69,302.47,302.31,15546300
10,15,2010,307.44,315.00,314.74,32935500
10,18,2010,318.47,319.00,318.00,39036100
10,19,2010,303.40,313.77,309.49,44028000
10,20,2010,309.00,314.25,310.53,25772300
10,21,2010,312.36,314.74,309.52,19695000
10,22,2010,309.07,310.04,307.47,13313500
10,25,2010,309.09,311.60,308.84,14016500
10,26,2010,306.87,309.74,308.05,14033200
10,27,2010,307.65,309.90,307.83,14250100
10,28,2010,307.95,308.00,305.24,19680400
10,29,2010,304.23,305.88,300.98,15375400
11,1,2010,302.22,305.60,304.18,15138900
11,2,2010,307.00,310.19,309.36,15497500
11,3,2010,311.37,312.88,312.80,18155300
11,4,2010,315.45,320.18,318.27,22946000
11,5,2010,317.99,319.57,317.13,12901900
11,8,2010,317.20,319.77,318.62,10062800
11,9,2010,321.05,321.30,316.08,13698000
11,10,2010,316.64,318.77,318.03,13722400
11,11,2010,315.00,318.40,316.65,12903000
11,12,2010,316.00,316.50,308.03,28423100
11,15,2010,308.46,310.54,307.04,14414500
11,16,2010,305.72,307.60,301.59,23487500
11,17,2010,301.20,303.99,300.50,17123200
11,18,2010,305.20,309.67,308.43,17660400
11,19,2010,307.97,308.40,306.73,13744400
11,22,2010,306.68,313.36,313.36,14038400
11,23,2010,310.45,311.75,308.73,18551700
11,24,2010,312.00,315.40,314.80,14775900
11,26,2010,313.74,317.70,315.00,8485200
11,29,2010,315.50,317.48,316.87,15920900
11,30,2010,313.54,314.36,311.15,17923500
12,1,2010,315.27,317.75,316.40,16491100
12,2,2010,317.53,319.00,318.15,16529900
12,3,2010,317.01,318.65,317.44,12217600
12,6,2010,318.64,322.33,320.15,16017200
12,7,2010,323.80,323.99,318.21,13980500
12,8,2010,319.63,321.02,321.01,11497700
12,9,2010,322.13,322.50,319.76,10505400
12,10,2010,319.65,321.05,320.56,9375400
12,13,2010,324.37,325.06,321.67,15707700
12,14,2010,321.73,322.54,320.29,12536000
12,15,2010,320.00,323.00,320.36,14904000
12,16,2010,321.09,322.61,321.25,11501100
12,17,2010,321.63,321.79,320.61,13818900
12,20,2010,321.60,323.25,322.21,13771800
12,21,2010,323.00,324.39,324.20,9155500
12,22,2010,324.36,325.72,325.16,9497200
12,23,2010,325.00,325.15,323.60,7969900
12,27,2010,322.85,325.44,324.68,8922000
12,28,2010,325.91,326.66,325.47,6283000
12,29,2010,326.22,326.45,325.29,5826400
12,30,2010,325.48,325.51,323.66,5624800
12,31,2010,322.95,323.48,322.56,6911000
